ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
1043,C,Ship,5,1,170,3,medium,F,60,1883,1
3186,F,Ship,3,3,162,8,high,F,10,4842,0
3810,F,Road,4,3,283,7,high,F,1,4216,1
9477,A,Ship,3,3,133,3,low,F,2,4926,0
1066,B,Ship,4,2,166,4,low,F,63,1759,1
10316,F,Ship,4,2,146,3,low,F,9,5871,1
10257,A,Road,2,2,163,3,low,M,5,5887,0
7559,C,Ship,5,4,154,5,low,M,6,5659,1
6908,F,Ship,6,4,297,4,low,F,9,1249,1
9418,B,Ship,6,3,286,4,medium,M,4,1169,0
4269,A,Ship,4,4,201,2,medium,F,8,5790,0
635,C,Ship,3,1,141,3,low,M,6,1361,1
459,A,Ship,3,2,179,5,low,F,52,1991,1
3500,F,Ship,3,2,195,2,medium,M,9,5779,1
4024,B,Ship,3,4,175,3,low,M,6,5503,0
6286,B,Road,5,3,244,5,low,F,3,1174,0
2851,D,Road,4,3,209,2,medium,M,57,3741,1
5528,F,Ship,4,2,253,5,low,M,5,1812,0
23,C,Ship,2,5,156,2,low,M,2,1750,1
10113,A,Road,3,3,137,3,high,M,7,5794,1
9716,F,Road,4,5,248,3,low,F,2,5310,1
2576,F,Ship,5,5,157,4,medium,M,60,1407,1
4558,B,Ship,6,2,256,5,medium,F,2,1449,1
9649,D,Ship,4,3,149,3,medium,F,5,4031,0
2419,D,Ship,5,2,96,2,low,F,50,1186,1
1319,C,Ship,2,3,159,3,medium,M,62,1124,1
2731,D,Road,3,4,144,3,low,M,56,1496,1
5151,A,Ship,4,1,241,4,medium,M,5,5080,0
1626,F,Road,4,4,236,7,medium,M,62,2280,1
9278,F,Ship,3,1,251,6,medium,M,10,4912,0
5918,F,Ship,5,1,252,3,medium,M,2,4339,0
1169,C,Ship,4,3,177,4,low,M,38,1767,1
2797,D,Ship,3,2,145,2,medium,F,29,1690,1
8057,C,Road,5,3,258,3,medium,F,1,5719,0
3804,F,Ship,3,4,196,3,medium,M,8,5204,0
8879,C,Road,4,1,271,5,medium,F,3,1328,0
6358,B,Ship,3,1,210,2,low,M,9,5932,0
8640,F,Flight,4,3,245,5,low,M,4,1470,0
808,B,Road,2,4,136,6,low,F,53,1213,1
1799,C,Ship,5,1,191,3,low,M,56,3538,1
787,D,Ship,4,2,210,3,low,M,16,2046,1
8476,B,Road,4,3,232,2,low,M,1,5398,0
179,C,Ship,3,3,192,3,medium,F,2,3995,1
1898,F,Road,4,1,226,7,low,M,41,2964,1
6019,D,Road,6,5,278,4,medium,F,6,1140,0
5834,F,Ship,4,2,252,4,low,F,3,4956,1
6777,A,Ship,4,5,257,2,medium,M,5,4127,0
6756,F,Ship,2,5,189,3,low,F,5,5320,0
4645,D,Road,5,3,222,2,medium,M,3,4460,1
10961,C,Flight,4,4,258,3,medium,M,4,4578,0
9850,B,Road,5,1,243,3,medium,F,10,4037,0
9770,F,Ship,4,4,246,3,low,F,7,4090,0
9858,F,Road,4,5,270,3,low,M,1,4131,0
640,B,Ship,3,4,247,4,low,M,59,2939,1
4049,C,Ship,5,2,160,3,high,M,3,4599,0
8285,C,Ship,6,5,229,8,medium,F,2,4271,1
7331,C,Ship,4,1,200,3,low,M,5,4686,0
9205,D,Ship,3,3,187,6,low,F,2,4549,0
1387,D,Flight,3,1,180,3,low,F,29,1414,1
10183,D,Ship,6,2,247,4,medium,M,3,1118,0
1041,A,Ship,2,1,189,2,high,M,48,2429,1
9013,D,Ship,5,2,141,2,medium,F,1,4287,0
10369,D,Ship,5,2,213,3,low,M,9,5526,0
7706,F,Ship,6,4,284,4,low,F,9,1845,1
7617,A,Ship,4,5,145,2,low,F,2,4686,1
4003,D,Ship,4,1,202,3,low,M,4,4029,0
8516,F,Ship,3,5,193,2,low,F,10,5776,0
2474,F,Flight,5,1,241,4,medium,F,19,2193,1
7350,F,Ship,4,4,209,3,medium,M,8,5884,1
10402,B,Road,4,2,187,3,high,F,5,4897,1
8716,B,Ship,2,1,198,2,low,M,8,4323,0
4096,B,Road,4,2,239,2,medium,F,9,4360,0
10595,C,Ship,3,2,183,2,medium,F,6,4313,1
1418,F,Ship,3,3,166,2,low,F,45,1791,1
3617,C,Ship,3,3,142,3,low,F,7,4439,0
519,A,Ship,4,5,138,3,medium,M,23,1785,1
2669,C,Ship,4,3,154,3,low,M,33,1101,1
10221,A,Ship,4,3,245,5,low,M,7,1182,0
2283,A,Ship,4,1,184,3,high,F,47,3081,1
3307,D,Ship,4,3,223,3,medium,F,9,5897,0
4247,C,Flight,3,4,221,3,low,F,1,4518,1
10748,F,Ship,4,2,232,5,medium,F,3,1500,0
9901,D,Ship,3,2,194,3,medium,F,7,4727,1
10452,F,Ship,5,5,248,5,medium,F,1,1945,1
3395,C,Ship,5,5,270,3,low,M,2,4351,1
4781,C,Road,3,5,244,2,medium,M,8,5715,1
1982,F,Ship,4,2,176,3,medium,F,12,1750,1
8959,D,Ship,4,2,261,2,medium,F,4,5926,1
6713,C,Flight,5,2,214,2,low,F,8,4767,0
10621,D,Ship,4,3,156,3,medium,F,8,4701,1
10993,D,Ship,5,1,236,5,medium,M,3,1906,0
3776,F,Ship,4,2,283,7,high,F,9,5252,1
8500,B,Flight,4,5,234,3,medium,F,10,4204,1
1217,C,Road,3,5,256,3,low,F,62,2971,1
10563,A,Flight,3,5,190,5,high,F,7,4457,0
10022,F,Ship,4,5,268,2,low,M,2,4721,1
4413,A,Ship,5,4,269,2,medium,F,2,5276,0
8919,A,Flight,5,3,241,5,low,F,2,1834,1
8546,F,Ship,2,4,245,2,medium,F,3,5850,1
10992,F,Ship,5,2,261,5,medium,M,9,1227,1
2420,F,Ship,4,4,241,3,high,M,39,3798,1
361,D,Ship,5,2,246,3,medium,M,49,3236,1
6021,A,Road,6,4,300,4,medium,F,7,1607,0
7715,C,Ship,5,2,228,5,low,M,6,1726,1
7153,D,Ship,6,5,286,4,low,M,9,1282,1
4036,B,Ship,3,3,150,2,medium,M,6,4170,1
4918,B,Road,4,5,244,4,medium,F,2,5365,1
5979,A,Ship,5,1,158,2,low,M,4,5736,1
997,D,Ship,4,3,151,4,medium,M,13,1583,1
6344,F,Ship,4,3,275,5,low,M,2,4622,1
3588,F,Ship,5,1,194,7,medium,M,8,4770,0
1866,F,Ship,4,2,259,2,medium,M,54,2244,1
8922,F,Flight,4,5,250,5,medium,M,6,1662,0
352,B,Ship,5,5,171,2,medium,F,22,1695,1
539,C,Road,3,3,207,6,high,F,24,3702,1
3501,A,Ship,4,2,192,6,high,F,3,5173,0
665,C,Road,4,5,197,3,low,F,34,3784,1
9900,F,Ship,3,1,109,6,low,F,6,5457,1
5126,F,Ship,2,2,206,5,low,F,7,5203,0
535,D,Road,3,2,245,3,low,F,61,2188,1
3832,B,Flight,6,1,134,3,medium,M,10,1278,1
7977,A,Ship,3,4,242,10,high,M,5,4127,0
4977,A,Ship,4,5,261,3,high,F,2,4954,1
175,D,Ship,3,3,242,3,low,F,51,3935,1
6415,D,Road,5,2,168,2,low,F,10,5225,1
9468,F,Flight,3,4,191,3,medium,F,10,4667,0
8118,F,Ship,3,1,142,3,medium,F,10,4915,1
3745,D,Ship,6,4,256,4,high,M,2,5021,0
7318,B,Ship,3,5,180,4,low,F,9,5105,1
5709,A,Ship,3,2,174,3,low,M,3,4132,0
3278,F,Road,5,5,156,3,low,F,5,5398,1
843,A,Ship,4,2,141,3,low,M,34,1619,1
8910,F,Flight,7,2,288,4,high,M,4,1321,0
5570,F,Ship,2,1,214,3,high,M,1,4391,0
3261,A,Ship,4,5,273,3,low,F,1,5043,1
82,B,Ship,2,5,132,3,low,M,18,1759,1
7942,B,Flight,4,3,225,8,low,M,8,4718,1
6573,A,Flight,7,5,302,4,low,M,3,1597,1
6875,C,Ship,6,5,305,4,medium,F,9,1072,0
6652,B,Ship,4,3,123,4,medium,M,6,4166,0
7301,C,Ship,3,4,267,2,low,M,9,5940,0
1288,B,Ship,4,1,191,3,low,M,4,2724,1
48,F,Ship,5,1,160,2,low,M,32,1576,1
4332,F,Ship,5,5,192,3,medium,M,3,4015,1
9094,B,Ship,6,5,289,4,low,M,5,1600,1
1758,F,Road,4,3,217,3,low,M,51,3144,1
1425,A,Ship,4,5,253,7,medium,F,11,3825,1
3172,B,Ship,3,2,136,2,high,F,6,4002,1
8062,B,Road,4,4,104,5,low,F,7,5590,0
2963,C,Ship,5,5,208,8,low,M,39,2905,1
6094,B,Ship,4,2,183,2,low,F,8,4921,0
5303,C,Ship,4,3,229,2,medium,F,8,5868,0
6772,B,Ship,4,4,195,4,medium,M,2,5464,0
7929,A,Road,4,1,137,3,medium,F,3,4962,1
8607,A,Road,4,1,262,6,low,F,3,1830,1
5201,C,Road,5,5,259,3,medium,F,5,4315,0
631,D,Ship,3,1,155,3,medium,F,27,1022,1
5792,F,Ship,5,1,265,5,medium,F,3,1514,1
347,C,Ship,5,5,260,2,medium,F,55,2791,1
1681,D,Ship,3,4,189,3,medium,F,37,3492,1
3505,D,Ship,2,4,173,2,low,M,1,4721,0
5655,A,Ship,5,2,266,2,low,M,3,4030,0
4075,D,Ship,3,3,185,3,medium,M,4,4111,1
8960,F,Ship,5,1,167,3,low,M,9,4660,0
6552,F,Road,7,3,264,4,medium,M,3,1296,0
3527,C,Ship,3,1,223,4,low,M,1,4195,0
9840,F,Road,4,4,224,2,low,F,3,4817,0
371,C,Ship,4,3,169,2,low,M,2,1399,1
169,D,Ship,4,2,250,3,low,F,53,2478,1
9182,F,Flight,7,3,247,4,medium,M,5,1060,0
4255,D,Flight,4,3,244,4,low,M,10,4118,1
3952,B,Road,4,1,215,3,low,M,9,4551,0
5014,B,Ship,6,5,260,4,medium,F,10,1799,0
9987,A,Road,4,5,244,3,medium,M,3,5857,1
6223,D,Ship,7,1,276,4,low,F,9,1519,1
7919,C,Ship,5,1,182,2,low,M,6,4121,1
126,F,Road,3,3,203,2,low,M,25,3607,1
373,D,Ship,4,5,188,3,low,M,38,3031,1
6642,F,Ship,5,5,135,2,low,F,1,4324,1
9392,F,Ship,4,4,253,3,medium,F,4,5236,0
2994,F,Road,4,5,201,4,medium,M,46,3498,1
2096,F,Ship,3,4,153,2,medium,M,37,1740,1
5368,B,Ship,5,2,203,6,medium,F,7,5289,0
2217,A,Ship,4,2,166,3,low,M,62,1944,1
7128,F,Flight,4,1,214,5,medium,F,6,4573,1
10520,F,Ship,4,3,263,2,low,M,9,4210,0
365,C,Ship,6,2,146,3,low,F,62,1936,1
9487,D,Ship,3,5,211,2,medium,F,9,4577,1
3112,B,Ship,5,4,229,2,medium,F,44,2419,1
3454,B,Ship,4,3,192,3,low,M,1,4045,1
102,F,Ship,5,5,227,4,low,M,53,2624,1
8477,C,Road,5,1,258,6,low,F,7,4344,0
8765,C,Flight,4,1,156,2,medium,M,4,5225,0
4140,F,Ship,4,3,201,2,low,F,4,4955,1
8596,B,Ship,2,1,212,2,high,F,8,4128,0
8760,F,Road,3,2,199,2,medium,F,7,5531,1
7469,C,Ship,6,1,286,4,medium,M,1,1636,0
398,F,Road,2,1,123,4,low,F,53,1036,1
2193,A,Flight,4,4,252,3,medium,F,7,2477,1
8291,C,Ship,4,5,221,10,high,M,9,4646,0
5472,F,Road,6,4,306,4,low,M,9,1595,0
10251,A,Road,5,2,155,3,low,F,10,4485,1
1189,D,Ship,4,5,143,8,low,M,38,1095,1
5007,A,Ship,3,4,165,3,high,M,10,4910,0
1878,F,Ship,2,2,274,3,high,F,60,2053,1
3676,B,Road,4,5,148,3,low,M,5,4913,0
4689,A,Ship,3,4,254,3,medium,M,6,5716,0
9978,F,Road,3,2,256,2,low,F,7,5725,1
3409,D,Road,3,2,188,3,low,M,4,5376,0
2371,D,Ship,4,4,161,4,low,F,14,1194,1
4784,F,Road,3,1,221,2,low,F,7,5320,0
10002,F,Flight,6,4,224,5,medium,M,10,5602,0
3493,D,Ship,3,2,185,2,high,F,3,4816,1
6413,C,Road,3,2,215,2,medium,M,7,5988,1
2865,A,Road,5,4,256,3,low,F,43,3658,1
3142,B,Road,6,2,153,5,low,F,1,4597,1
10824,F,Flight,5,5,203,2,low,M,10,4790,1
678,F,Road,6,4,160,2,low,F,31,1689,1
8904,F,Flight,6,5,308,4,low,F,7,1078,0
7429,D,Ship,4,2,221,3,low,M,10,4126,0
10480,B,Ship,4,1,276,5,low,F,2,1246,0
1463,C,Ship,5,1,248,3,low,M,37,3830,1
4494,F,Ship,5,2,219,4,low,F,7,4787,1
2108,F,Ship,5,5,106,5,low,F,46,1275,1
9816,F,Ship,4,3,125,3,low,F,10,5883,0
4609,D,Ship,4,2,236,3,low,F,1,4076,0
7674,F,Flight,4,5,206,4,medium,F,1,1593,0
4796,F,Flight,6,4,247,4,low,F,2,1326,0
5442,F,Ship,3,1,209,2,medium,F,3,4184,0
9921,A,Ship,6,4,284,4,low,F,7,1518,1
10117,D,Road,4,5,170,3,medium,M,3,4695,1
1909,D,Road,5,3,220,3,low,M,37,2294,1
6843,A,Road,3,2,214,2,high,F,7,4938,0
7334,F,Ship,3,4,158,2,medium,M,7,4744,0
5830,B,Ship,4,5,207,2,low,F,3,5270,1
10176,F,Ship,3,2,174,3,low,F,3,5207,1
3914,F,Ship,3,3,212,3,medium,F,10,5935,0
8907,A,Flight,4,5,295,3,low,F,2,1693,0
150,F,Flight,5,1,149,3,low,M,40,1062,1
7943,C,Flight,4,4,269,10,high,F,3,4488,0
6765,A,Ship,6,4,172,6,medium,F,10,5554,1
7986,F,Ship,4,3,154,10,high,M,7,5317,0
558,F,Flight,2,3,198,2,medium,M,28,3514,1
3706,B,Flight,3,2,269,2,medium,F,1,4978,0
3385,D,Ship,2,5,209,5,medium,F,9,5565,0
5685,A,Ship,3,1,212,3,medium,M,10,5759,0
6448,B,Flight,3,3,170,4,low,M,3,4049,0
10332,F,Ship,4,5,161,3,medium,F,2,5378,0
3847,D,Flight,3,4,156,3,medium,M,7,4636,0
6350,F,Ship,3,3,237,4,low,F,8,5761,0
2118,F,Ship,3,2,135,2,medium,F,2,1150,1
6833,C,Road,5,2,249,3,low,M,2,4696,0
9145,D,Ship,5,3,268,5,medium,M,5,1365,0
6500,F,Ship,6,1,287,4,medium,F,1,1581,0
2520,F,Ship,2,4,223,3,medium,F,19,3356,1
8769,A,Flight,5,5,137,3,medium,F,5,4814,0
10267,D,Road,3,4,138,5,medium,F,5,5690,0
3528,F,Ship,4,5,274,3,medium,M,4,4521,0
9684,F,Ship,4,1,234,5,low,M,3,1134,0
8531,C,Ship,5,2,181,3,low,M,4,4323,0
5771,C,Flight,4,2,239,6,low,F,7,1934,0
9031,D,Road,6,2,240,6,low,M,3,5967,1
3120,F,Ship,4,2,155,5,low,F,48,1043,1
979,D,Ship,3,3,267,2,low,F,52,2949,1
417,A,Flight,4,3,159,3,low,M,33,1330,1
7293,A,Ship,3,2,221,2,medium,M,10,4715,1
1399,D,Ship,6,3,213,3,low,M,17,1656,1
8726,F,Ship,3,2,180,2,medium,F,4,4758,1
5496,F,Flight,2,2,225,7,high,M,9,4947,1
6794,F,Ship,3,1,214,2,high,F,10,4310,0
5964,F,Ship,6,4,266,4,low,M,5,1639,1
8490,F,Flight,3,5,261,3,low,F,10,4224,1
6684,F,Ship,4,4,157,2,low,M,9,4491,1
2871,A,Road,3,3,120,3,low,F,55,1534,1
5900,F,Flight,4,5,137,2,low,M,7,4068,0
7711,D,Ship,5,3,250,4,medium,F,4,1111,1
10215,A,Ship,4,2,270,5,low,F,10,1340,0
9745,D,Ship,5,1,238,5,low,F,5,5854,0
8846,F,Ship,3,5,176,2,medium,F,8,5597,1
6038,F,Flight,6,2,293,4,low,F,4,1764,1
4149,A,Ship,2,3,141,4,medium,M,8,4702,0
8461,D,Ship,3,5,167,2,medium,F,8,5083,0
6982,B,Road,5,4,212,2,low,F,9,4925,0
3425,C,Flight,3,4,148,2,low,F,5,4693,1
4129,D,Ship,4,2,272,4,low,M,3,5566,0
3741,A,Ship,5,2,241,3,low,F,10,4244,1
7367,C,Ship,5,3,251,3,medium,F,8,4228,1
2702,F,Ship,3,2,132,2,medium,M,6,1185,1
4861,D,Ship,4,1,212,3,low,M,3,4896,0
1970,F,Ship,3,5,163,2,low,F,49,1034,1
4943,C,Flight,5,2,156,5,low,M,9,5237,0
8303,C,Ship,5,4,158,3,low,F,10,4670,1
3271,D,Road,5,3,141,2,medium,M,4,5257,0
178,B,Ship,4,5,116,3,medium,M,54,1314,1
9269,C,Ship,3,1,170,3,high,F,6,5750,0
8399,C,Ship,3,5,246,3,medium,M,1,5650,1
5565,A,Ship,4,2,272,3,medium,F,1,4933,1
9974,F,Ship,3,5,115,2,low,M,10,4200,0
1154,F,Ship,6,5,154,10,medium,F,48,1990,1
504,F,Ship,3,2,174,3,low,M,30,1986,1
7925,C,Road,3,4,142,4,medium,M,5,4429,0
6883,D,Ship,5,3,223,5,medium,M,10,1170,1
1873,D,Ship,4,4,234,2,high,M,2,2008,1
5457,A,Road,3,5,240,8,low,M,9,4436,1
3324,F,Ship,5,1,244,2,low,F,5,4125,1
7830,F,Ship,5,3,204,3,low,M,10,5610,1
10719,A,Ship,5,2,246,5,low,F,4,1072,1
6937,D,Ship,4,4,191,2,low,M,1,4318,1
837,A,Flight,3,4,229,2,low,M,51,2628,1
2943,A,Ship,3,3,148,2,low,M,39,1402,1
9819,A,Ship,3,1,144,2,medium,M,8,5378,1
6061,D,Ship,4,3,199,3,low,M,8,4391,1
2763,A,Ship,5,1,263,2,medium,F,4,1092,1
8863,D,Ship,4,5,239,5,low,M,6,1336,0
9197,C,Ship,5,5,262,5,low,M,2,1304,0
2148,F,Ship,3,4,150,3,medium,M,47,1511,1
7980,F,Ship,4,4,272,2,low,M,7,4042,1
286,B,Flight,2,4,181,4,medium,M,13,2309,1
344,F,Ship,2,5,248,6,low,F,62,2750,1
5388,F,Ship,5,2,226,3,medium,M,6,4700,1
1420,B,Ship,4,5,161,2,medium,M,55,1457,1
9982,B,Road,4,2,219,4,low,M,8,5660,0
4047,A,Ship,4,5,233,4,low,F,6,4652,0
4396,B,Flight,4,3,149,3,medium,F,3,4781,1
7501,D,Ship,7,2,300,4,medium,F,10,1179,0
3344,F,Ship,5,1,255,3,medium,F,6,5715,0
2339,C,Flight,2,5,255,4,low,F,36,2093,1
2587,D,Road,4,4,196,2,low,F,6,2718,1
2806,B,Ship,3,2,192,3,medium,F,64,3233,1
8454,F,Ship,5,3,242,3,medium,F,6,5013,1
3530,F,Ship,3,5,197,3,low,M,3,5658,0
224,F,Ship,4,5,116,3,medium,F,9,1314,1
7395,A,Flight,4,2,223,5,medium,F,3,4480,0
8376,F,Ship,5,2,224,2,medium,M,8,4047,1
10744,B,Ship,5,1,261,5,medium,M,3,1644,1
10377,A,Ship,4,3,169,3,low,F,8,4613,0
4591,D,Ship,5,3,210,3,high,F,4,4819,0
5676,F,Ship,3,4,102,3,medium,M,9,4111,0
5515,D,Ship,5,3,287,4,low,M,2,1437,0
5348,F,Flight,4,5,260,3,high,M,10,4919,0
1540,B,Ship,3,2,184,4,medium,F,10,2972,1
8867,C,Ship,5,1,267,6,low,M,3,1803,0
10803,A,Road,4,5,229,5,low,F,3,1954,0
3570,F,Flight,3,4,118,4,low,M,6,5964,0
10280,F,Flight,3,4,168,2,medium,F,7,4699,1
1599,A,Ship,3,5,193,3,high,F,57,3364,1
3206,F,Ship,5,3,194,3,low,F,1,4331,0
4141,D,Ship,3,5,232,3,low,M,10,5333,0
2713,D,Ship,3,3,237,5,low,M,48,2057,1
5193,A,Road,5,4,233,3,low,M,8,5076,1
4783,D,Road,3,4,144,3,medium,M,8,5867,1
10647,A,Ship,3,2,159,2,medium,M,8,4326,0
5242,B,Ship,3,4,247,3,low,M,6,4873,0
8924,F,Ship,7,3,296,4,low,M,4,1392,0
9591,A,Flight,4,4,137,4,medium,F,5,5095,0
10874,F,Ship,5,1,190,2,low,M,9,5226,0
8337,A,Road,5,2,221,6,medium,M,2,1781,1
6838,B,Road,3,3,250,6,medium,M,9,5322,1
3959,C,Road,6,1,132,4,medium,M,5,5235,1
2072,F,Flight,3,1,153,2,medium,F,51,1841,1
1503,A,Flight,3,4,135,3,low,M,11,1740,1
5026,B,Ship,6,5,292,4,low,M,4,1762,1
10213,D,Ship,5,5,237,5,medium,F,9,1709,0
5735,C,Road,3,5,275,2,low,F,7,4619,0
4174,B,Ship,3,2,234,2,medium,M,8,4012,1
7548,F,Flight,4,2,149,2,low,M,2,4026,1
6864,F,Flight,6,3,297,4,medium,M,1,1080,0
10418,F,Flight,3,1,158,5,low,M,9,1537,1
5176,B,Ship,5,3,222,2,low,F,2,5953,1
5915,C,Ship,4,5,205,4,medium,F,5,5264,0
7495,D,Ship,4,5,269,5,low,F,3,1118,0
5836,B,Ship,4,3,273,4,medium,F,1,4585,0
1325,C,Ship,3,5,171,3,medium,F,24,1300,1
7025,C,Ship,5,1,153,2,low,F,7,4944,1
8203,D,Road,3,3,255,2,low,F,10,5632,0
1518,F,Flight,3,2,270,4,high,M,29,3768,1
7738,B,Ship,5,2,232,6,medium,F,3,1540,0
8308,B,Ship,6,2,254,4,low,F,9,1626,0
5673,A,Ship,3,4,150,2,low,M,1,4742,0
9792,F,Ship,3,1,250,3,medium,F,6,5832,0
2152,B,Ship,5,1,155,2,medium,F,40,1024,1
831,A,Flight,4,4,201,3,high,F,7,2644,1
8262,F,Ship,4,2,237,5,low,M,6,1734,1
1368,F,Flight,5,3,165,2,medium,M,51,1429,1
765,A,Ship,3,4,157,3,low,F,32,1370,1
339,A,Ship,3,5,261,3,medium,M,15,2989,1
3531,A,Ship,4,2,137,3,low,F,6,5271,0
8592,F,Ship,4,4,144,8,medium,M,6,4390,1
8421,A,Ship,5,3,199,3,low,F,3,4885,1
7079,C,Ship,6,3,247,6,medium,M,3,4582,0
2448,F,Road,6,5,286,4,low,F,31,3774,1
10374,F,Ship,3,5,143,2,low,M,8,4754,1
9241,D,Ship,4,4,246,3,low,M,9,5041,0
3532,B,Ship,2,1,163,3,low,F,3,5873,1
2369,C,Ship,2,1,180,2,medium,F,31,1078,1
2258,F,Ship,4,5,178,3,low,F,5,1012,1
5645,C,Ship,4,2,192,3,low,F,3,4130,1
10004,F,Flight,3,5,125,2,low,F,2,4182,1
8807,C,Ship,5,2,258,3,medium,F,8,4921,0
9963,A,Ship,4,2,255,5,low,F,7,1378,0
7300,B,Ship,5,4,250,4,low,M,2,4183,0
4341,A,Ship,5,3,222,3,low,F,6,4744,1
10052,F,Ship,6,1,113,2,medium,F,7,5234,1
5206,B,Flight,3,5,247,3,low,F,4,5891,1
4089,A,Road,3,3,218,4,medium,F,4,1678,1
6261,A,Ship,6,5,258,4,low,M,5,1558,0
5605,D,Road,3,5,253,2,medium,M,7,5846,0
5238,F,Ship,3,1,176,3,low,F,7,4276,0
3773,C,Ship,3,5,156,8,medium,F,9,4733,1
10812,F,Road,5,1,162,3,low,F,4,5869,1
1750,B,Ship,3,1,174,4,low,M,18,1072,1
6233,C,Ship,3,3,146,3,medium,F,4,5384,0
9713,C,Road,6,1,280,4,low,F,5,1624,0
1897,D,Road,2,3,170,8,low,M,61,1240,1
1885,D,Ship,5,4,269,3,medium,F,51,3415,1
10556,F,Flight,3,5,190,3,medium,M,4,5069,0
9719,C,Road,3,4,257,5,medium,M,10,4901,1
10672,B,Road,3,1,236,4,medium,F,10,1551,0
4359,A,Road,3,1,201,4,medium,F,9,5721,1
10194,F,Ship,6,4,280,4,low,M,4,1831,1
8780,F,Flight,4,2,257,2,high,M,3,4108,1
1901,C,Road,4,4,192,3,medium,M,39,2943,1
9363,A,Ship,6,1,264,4,low,M,9,1243,0
7778,F,Ship,5,3,141,3,low,M,2,4124,1
6776,F,Ship,3,1,166,3,medium,F,9,4251,0
2279,C,Ship,3,1,268,3,low,F,47,2479,1
8571,A,Ship,3,1,165,3,low,M,10,5823,0
3267,A,Road,3,1,216,4,medium,F,4,4416,0
8124,F,Ship,3,5,152,4,medium,M,2,4809,0
4985,C,Ship,4,2,196,3,low,M,1,5172,1
5030,F,Ship,6,5,294,4,medium,F,2,1273,1
4292,F,Ship,4,1,249,10,medium,M,7,5580,1
8430,F,Ship,3,2,199,4,medium,F,1,5660,0
6387,A,Ship,3,2,167,3,medium,M,5,5995,1
10153,D,Flight,4,1,274,6,low,M,8,1141,1
1129,D,Ship,4,4,145,4,low,F,35,1210,1
2133,A,Ship,4,1,235,3,high,F,22,3695,1
8237,C,Flight,5,1,264,6,high,F,4,5337,0
1280,F,Ship,3,2,213,2,medium,F,54,2809,1
10640,F,Ship,3,3,176,8,medium,F,1,4895,1
8985,A,Ship,3,1,110,4,medium,F,6,5474,1
3433,D,Flight,4,1,175,4,low,M,2,4053,0
10125,A,Road,6,2,269,6,medium,M,4,4423,0
10406,F,Road,5,2,245,5,low,F,9,1466,0
2468,F,Flight,5,1,170,3,medium,F,48,1299,1
3619,D,Ship,4,5,237,2,medium,F,6,5954,0
8086,B,Flight,4,1,171,2,low,M,3,4271,0
2022,F,Ship,4,5,246,6,low,M,64,2271,1
318,F,Ship,4,5,273,4,medium,F,31,2373,1
2397,A,Ship,3,2,232,3,low,F,64,3131,1
1160,F,Ship,3,4,266,2,high,F,55,2779,1
556,B,Flight,5,4,189,5,low,M,3,3301,1
2378,F,Ship,3,2,167,4,medium,M,49,1973,1
3440,F,Flight,4,5,259,3,medium,M,10,4921,1
9185,C,Flight,4,3,219,5,low,F,8,1702,1
6441,A,Flight,3,4,186,6,low,F,8,4134,0
4731,A,Ship,5,1,269,3,low,F,5,5031,0
948,F,Road,4,1,264,2,low,M,8,2436,1
6191,C,Ship,4,5,180,2,medium,F,1,4332,0
2535,A,Ship,4,3,261,3,low,F,6,2787,1
8992,B,Ship,3,4,236,4,high,F,9,4744,0
9617,C,Ship,4,1,272,2,low,M,1,5666,0
5166,F,Ship,5,5,171,3,low,M,8,4227,0
3368,F,Ship,4,1,178,8,medium,F,6,4872,0
3061,D,Ship,2,4,153,2,medium,F,57,1264,1
6625,D,Ship,3,2,263,3,low,F,3,5303,0
10699,D,Flight,5,4,251,4,low,M,8,4190,1
4984,B,Ship,4,3,263,3,low,M,4,4150,1
8382,F,Ship,4,3,142,3,medium,M,1,4900,0
343,D,Ship,4,5,162,2,medium,M,64,1918,1
8737,D,Ship,4,4,229,2,low,F,9,5672,1
9387,A,Ship,4,4,175,3,medium,M,2,4004,0
10007,C,Flight,3,4,216,3,low,F,3,5149,0
233,C,Ship,5,5,134,2,medium,M,53,1088,1
5060,F,Road,4,3,143,3,low,F,2,4693,0
7782,F,Ship,4,1,249,6,medium,M,2,5720,1
8577,A,Ship,4,1,224,2,low,F,6,4454,1
3039,A,Ship,4,3,276,4,low,F,3,3889,1
63,A,Ship,5,1,105,6,medium,M,62,1292,1
4865,C,Ship,5,4,215,3,low,F,5,5552,1
5529,A,Ship,6,4,248,4,low,F,6,1851,0
6967,D,Road,2,3,215,2,medium,F,3,5052,1
9533,C,Ship,2,4,178,4,medium,F,8,4620,0
1619,C,Road,4,4,203,5,low,M,36,3912,1
1190,F,Ship,4,2,173,2,low,F,30,1336,1
10443,A,Ship,4,3,264,6,medium,F,7,1178,1
4119,A,Flight,4,5,154,3,medium,F,9,5208,0
2563,D,Ship,4,3,191,3,high,F,45,3714,1
6537,A,Ship,5,2,232,3,low,F,1,1187,1
10967,C,Flight,5,5,246,5,low,F,6,1300,0
4284,F,Ship,6,1,246,6,low,F,9,5466,1
2011,D,Ship,4,5,264,3,medium,M,57,3753,1
9679,D,Ship,6,5,298,4,low,M,3,1009,1
9270,F,Ship,3,2,244,3,high,F,5,5781,1
